relenting,verb,"abandon or mitigate a severe or harsh attitude, especially by finally yielding to a request."
relentless,adjective,unceasingly intense.
relentlessly,,"<b>Relentless</b> is a good word for describing something that's harsh, unforgiving, and persistent, like the hot sun in the desert, or a cold that keeps you in bed for days with a nose like a strawberry. When you're <b>relentless</b> about something, you mean business."
relentlessness,,"<b>Relentless</b> is a good word for describing something that's harsh, unforgiving, and persistent, like the hot sun in the desert, or a cold that keeps you in bed for days with a nose like a strawberry. When you're <b>relentless</b> about something, you mean business."
relents,verb,"abandon or mitigate a severe or harsh attitude, especially by finally yielding to a request."
relet,verb,let (a property) for a further period or to a new tenant.
relets,verb,let (a property) for a further period or to a new tenant.
reletter,,"A Latin word <b>meaning</b> being the thing, used to mean about or concerning."
reletting,verb,let (a property) for a further period or to a new tenant.
relevance,,"<b>Relevance</b> is simply the noun form of the adjective ""<b>relevant</b>,"" which means ""important to the matter at hand."" Artists and politicians are always worried about their <b>relevance</b>. If they are no longer <b>relevant</b>, they may not keep their job."
relevances,,"<b>Relevance</b> is simply the noun form of the adjective ""relevant,"" which means ""important to the matter at hand."" Artists and politicians are always worried about their <b>relevance</b>. If they are no longer relevant, they may not keep their job. Someone without <b>relevance</b> might be called ""irrelevant."""
relevancy,,<b>Definition</b> of <b>RELEVANCY</b>. : relevance; also : something relevant.
relevant,adjective,closely connected or appropriate to the matter in hand.
relevantly,,Full <b>Definition</b> of <b>RELEVANT</b>. 1. a : having significant and demonstrable bearing on the matter at hand. b : affording evidence tending to prove or disprove the matter at issue or under discussion &lt;<b>relevant</b> testimony&gt; c : having social relevance.
rely,verb,depend on with full trust or confidence.
reliability,,"<b>Definition</b> of <b>RELIABILITY</b>. 1. : the quality or state of being <b>reliable</b>. : the extent to which an experiment, test, or measuring procedure yields the same results on repeated trials."
reliable,adjective,consistently good in quality or performance; able to be trusted.
reliable,noun,a reliable person or thing.
reliableness,,Full <b>Definition</b> of <b>RELIABLE</b>. 1. : suitable or fit to be relied on : dependable. 2. : giving the same result on successive trials.
reliably,,Full <b>Definition</b> of <b>RELIABLE</b>. 1. : suitable or fit to be relied on : dependable. 2. : giving the same result on successive trials.
reliance,noun,dependence on or trust in someone or something.
reliances,noun,dependence on or trust in someone or something.
reliantly,,Full <b>Definition</b> of <b>RELIANT</b>. : having reliance on something or someone : dependent. â reÂ·liÂ·antÂ·ly adverb.
relic,noun,"an object surviving from an earlier time, especially one of historical interest."
relicense,verb,license or authorize again.
relicensed,verb,license or authorize again.
relicenses,verb,license or authorize again.
relicensing,verb,license or authorize again.
relics,noun,"an object surviving from an earlier time, especially one of historical interest."
relict,noun,a thing which has survived from an earlier period or in a primitive form.
relicts,noun,a thing which has survived from an earlier period or in a primitive form.
relied,verb,depend on with full trust or confidence.
relief,noun,financial or practical assistance given to those in special need or difficulty.
relief,noun,a person or group of people replacing others who have been on duty.
relief,noun,the state of being clearly visible or obvious due to being accentuated.
relief,noun,a feeling of reassurance and relaxation following release from anxiety or distress.
reliefs,noun,a feeling of reassurance and relaxation following release from anxiety or distress.
relies,verb,depend on with full trust or confidence.
relieve,verb,"cause (pain, distress, or difficulty) to become less severe or serious."
relieve,verb,release (someone) from duty by taking their place.
relieve,verb,take (a burden) from someone.
relieve,verb,make less tedious or monotonous by the introduction of variety.
relieve,verb,used as a formal or euphemistic expression for urination or defecation.
relieved,adjective,no longer feeling distressed or anxious; reassured.
relieved,verb,"cause (pain, distress, or difficulty) to become less severe or serious."
relieved,verb,release (someone) from duty by taking their place.
relieved,verb,take (a burden) from someone.
relieved,verb,make less tedious or monotonous by the introduction of variety.
relieved,verb,used as a formal or euphemistic expression for urination or defecation.
relieves,verb,take (a burden) from someone.
relieves,verb,release (someone) from duty by taking their place.
relieves,verb,"cause (pain, distress, or difficulty) to become less severe or serious."
relieves,verb,make less tedious or monotonous by the introduction of variety.
relieves,verb,used as a formal or euphemistic expression for urination or defecation.
relieving,verb,"cause (pain, distress, or difficulty) to become less severe or serious."
relieving,verb,release (someone) from duty by taking their place.
relieving,verb,take (a burden) from someone.
relieving,verb,make less tedious or monotonous by the introduction of variety.
relieving,verb,used as a formal or euphemistic expression for urination or defecation.
relievo,noun,another term for relief (sense 4).
relight,verb,light (something) again.
relighted,verb,light (something) again.
relighting,verb,light (something) again.
relights,verb,light (something) again.
religieux,noun,a man bound by religious vows; a monk.
religion,noun,"the belief in and worship of a superhuman controlling power, especially a personal God or gods."
religioner,noun,"the belief in and worship of a superhuman controlling power, especially a personal God or gods."
religionist,,<b>Definition</b> of <b>RELIGIONIST</b>. : a person adhering to a <b>religion</b>; especially : a religious zealot.
religionists,,<b>Definition</b> of <b>RELIGIONIST</b>. : a person adhering to a religion; especially : a religious zealot.
religions,noun,"the belief in and worship of a superhuman controlling power, especially a personal God or gods."
religiose,adjective,excessively religious.
religiosity,,"<b>Religiosity</b>, in its broadest sense, is a comprehensive sociological term used to refer to the numerous aspects of religious activity, dedication, and belief (religious doctrine). Another term that would work equally well, though less often used, is religiousness."
religious,noun,a person bound by monastic vows.
religious,adjective,relating to or believing in a religion.
religiously,,"Having or showing belief in and reverence for God or a deity. 2. Of, concerned with, or teaching religion: a <b>religious</b> text. 3. Extremely scrupulous or conscientious: <b>religious</b> devotion to duty."
religiousness,,"Having or showing belief in and reverence for God or a deity. 2. Of, concerned with, or teaching religion: a religious text. 3. Extremely scrupulous or conscientious: religious devotion to duty."
relying,verb,depend on with full trust or confidence.
reline,verb,replace the lining of.
relined,verb,replace the lining of.
relines,verb,replace the lining of.
relining,verb,replace the lining of.
relinked,verb,connect or join again.
relinquish,verb,voluntarily cease to keep or claim; give up.
relinquished,verb,voluntarily cease to keep or claim; give up.
relinquishes,verb,voluntarily cease to keep or claim; give up.
relinquishing,verb,voluntarily cease to keep or claim; give up.
relinquishment,,"<b>Relinquishment</b> comes from the verb relinquish, to give up. The Latin root of both words is relinquere, ""leave behind, forsake, or abandon,"" which combines re, ""back,"" with linquere, ""to leave."" Definitions of <b>relinquishment</b>."
relinquishments,,"<b>Relinquishment</b> comes from the verb relinquish, to give up. The Latin root of both words is relinquere, ""leave behind, forsake, or abandon,"" which combines re, ""back,"" with linquere, ""to leave."" Definitions of <b>relinquishment</b>."
reliquary,noun,a container for holy relics.
reliquaries,noun,a container for holy relics.
reliquiae,noun,remains.
reliquidate,verb,wind up the affairs of (a business) by ascertaining liabilities and apportioning assets.
reliquidated,verb,wind up the affairs of (a business) by ascertaining liabilities and apportioning assets.
reliquidates,,"The <b>meaning</b> ""wipe out, kill"" is from 1924, possibly from Russian likvidirovat. Related: Liquidated; liquidating. Slang definitions &amp; phrases for liquidate Expand."
reliquidation,noun,the process of liquidating a business.
relish,noun,great enjoyment.
relish,verb,enjoy greatly.
relish,noun,a piquant sauce or pickle eaten with plain food to add flavour.
relished,verb,enjoy greatly.
relishes,noun,great enjoyment.
relishes,noun,a piquant sauce or pickle eaten with plain food to add flavour.
relishing,verb,enjoy greatly.
relist,verb,"place (something, especially shares) on a list again."
relisted,verb,"place (something, especially shares) on a list again."
relisting,verb,"place (something, especially shares) on a list again."
relists,,"Use <b>realist</b> in a sentence. noun. The <b>definition</b> of a <b>realist</b> is a person who can look at things as they are and deal with it in a practical manner, or an artist or philosopher who believes in showing and discussing <b>realism</b> rather than visionary thoughts."
relit,verb,light (something) again.
relive,verb,"live through (an experience or feeling, especially an unpleasant one) again in one's imagination or memory."
relived,verb,"live through (an experience or feeling, especially an unpleasant one) again in one's imagination or memory."
relives,verb,"cause (pain, distress, or difficulty) to become less severe or serious."
relives,verb,release (someone) from duty by taking their place.
relives,verb,take (a burden) from someone.
relives,verb,make less tedious or monotonous by the introduction of variety.
relives,verb,used as a formal or euphemistic expression for urination or defecation.
reliving,verb,"live through (an experience or feeling, especially an unpleasant one) again in one's imagination or memory."
reload,verb,"load (something, especially a gun that has been fired) again."
reloaded,verb,"load (something, especially a gun that has been fired) again."
reloading,verb,"load (something, especially a gun that has been fired) again."
reloads,verb,"load (something, especially a gun that has been fired) again."
reloan,,"<b>Reloan</b> is worth 6 points in Scrabble, and 8 points in Words with Friends. There are 6 letters in <b>reloan</b>: A E L N O R."
reloaned,,"<b>Reloaned</b> is worth 9 points in Scrabble, and 11 points in Words with Friends. There are 8 letters in <b>reloaned</b>: A D E E L N O R."
relocate,verb,move to a new place and establish one's home or business there.
relocated,verb,move to a new place and establish one's home or business there.
relocates,verb,move to a new place and establish one's home or business there.
relocating,verb,move to a new place and establish one's home or business there.
relocation,,Full <b>Definition</b> of <b>RELOCATE</b>. transitive verb. : to locate again : establish or lay out in a new place. intransitive verb. : to move to a new location.
relocations,,Full <b>Definition</b> of RELOCATE. transitive verb. : to locate again : establish or lay out in a new place. intransitive verb. : to move to a new location.
reluctance,noun,unwillingness or disinclination to do something.
reluctant,adjective,unwilling and hesitant; disinclined.
reluctantly,,"<b>Reluctantly</b> is <b>defined</b> as doing something against your will, or with opposition. An example of something done <b>reluctantly</b> is going to the doctor to get a shot."
rem,noun,"a unit of effective absorbed dose of ionizing radiation in human tissue, loosely equivalent to one roentgen of X-rays."
remailed,,"<b>Remailed</b> is worth 11 points in Scrabble, and 13 points in Words with Friends. There are 8 letters in <b>remailed</b>: A D E E I L M R."
remailing,,A <b>remailer</b> is an Internet site to which you can send e-mail for forwarding to an intended destination while concealing your own e-mail address. E-mail sent through a <b>remailer</b> is sometimes known as anonymous e-mail .
remails,noun,"the parts left over after other parts have been removed, used, or destroyed."
remails,verb,"continue to exist, especially after other similar people or things have ceased to do so."
remails,verb,"be left over or outstanding after others or other parts have been completed, used, or dealt with."
remain,verb,"continue to exist, especially after other similar people or things have ceased to do so."
remain,verb,"be left over or outstanding after others or other parts have been completed, used, or dealt with."
remainder,noun,"a part, number, or quantity that is left over."
remainder,noun,a part that is still to come.
remaindered,verb,dispose of (a book left unsold) at a reduced price.
remaindering,verb,dispose of (a book left unsold) at a reduced price.
remainders,noun,"a part, number, or quantity that is left over."
remainders,noun,a part that is still to come.
remained,verb,"continue to exist, especially after other similar people or things have ceased to do so."
remained,verb,"be left over or outstanding after others or other parts have been completed, used, or dealt with."
remaining,adjective,"still existing, present, or in use; surviving."
remaining,adjective,"not yet used, dealt with, or resolved; outstanding."
remaining,adjective,still to happen; future.
remaining,verb,"be left over or outstanding after others or other parts have been completed, used, or dealt with."
remaining,verb,"continue to exist, especially after other similar people or things have ceased to do so."
remains,noun,"the parts left over after other parts have been removed, used, or destroyed."
remains,verb,"continue to exist, especially after other similar people or things have ceased to do so."
remains,verb,"be left over or outstanding after others or other parts have been completed, used, or dealt with."
remake,verb,make (something) again or differently.
remakes,verb,make (something) again or differently.
remaking,verb,make (something) again or differently.
reman,verb,equip with new personnel.
remand,verb,"place (a defendant) on bail or in custody, especially when a trial is adjourned."
remanded,verb,"place (a defendant) on bail or in custody, especially when a trial is adjourned."
remanding,verb,"place (a defendant) on bail or in custody, especially when a trial is adjourned."
remands,verb,"place (a defendant) on bail or in custody, especially when a trial is adjourned."
remanent,adjective,(of magnetism) remaining after the magnetizing field has been removed.
remanufacture,,<b>Remanufacturing</b> is a form of a product recovery process which differs from other recovery processes in its completeness: a <b>remanufactured</b> machine should match the same customer expectation as new machines.
remanufactured,,<b>Remanufacturing</b> is a form of a product recovery process which differs from other recovery processes in its completeness: a <b>remanufactured</b> machine should match the same customer expectation as new machines.
remanufactures,,<b>Remanufacturing</b> is a form of a product recovery process which differs from other recovery processes in its completeness: a <b>remanufactured</b> machine should match the same customer expectation as new machines.
remanufacturing,,<b>Remanufacturing</b> is a form of a product recovery process which differs from other recovery processes in its completeness: a <b>remanufactured</b> machine should match the same customer expectation as new machines.
remap,verb,assign (a function) to a different key.
remark,verb,say something as a comment; mention.
remark,verb,regard with attention; notice.
remark,noun,a written or spoken comment.
remarkable,adjective,worthy of attention; striking.
remarkably,,"<b>remarkable</b>. adj. c.1600, from remark (v.) + -able, or from or based on French remarquable (16c.), from remarquer. ""Observable, worthy of notice,"" hence ""extraordinary, exceptional, conspicuous."" Related: <b>Remarkably</b>."
remarked,verb,say something as a comment; mention.
remarked,verb,regard with attention; notice.
remarkers,verb,say something as a comment; mention.
remarkers,verb,regard with attention; notice.
remarkers,noun,a written or spoken comment.
remarking,verb,say something as a comment; mention.
remarking,verb,regard with attention; notice.
remarks,verb,say something as a comment; mention.
remarks,verb,regard with attention; notice.
remarks,noun,a written or spoken comment.
remarry,verb,marry again.
remarriage,,"British English: <b>remarry</b> If someone <b>remarries</b>, they marry again after they have obtained a divorce from their previous husband or wife, or after their previous husband or wife has died.Her mother had never <b>remarried</b>.riËËmÃ¦rÉª VERB. Arabic: ÙÙØªÙØ²ÙÙÙÙØ¬Ù Ø«ÙØ§ÙÙÙØ§Ù"
remarriages,,"<b>Remarriage</b> is a marriage that takes place after a previous marital union has ended, as through divorce or widowhood."
remarried,verb,marry again.
remarries,verb,marry again.
remarrying,verb,marry again.
rematch,noun,a second match or game between two sports teams or players.
rematched,,Full <b>Definition</b> of <b>REMATCH</b>. : a second match between the same contestants or teams.
rematches,noun,a second match or game between two sports teams or players.
rematching,,Full <b>Definition</b> of <b>REMATCH</b>. : a second match between the same contestants or teams.
remeasure,verb,measure again.
remeasured,verb,measure again.
remeasures,verb,measure again.
remeasuring,verb,measure again.
remedy,noun,the margin within which coins as minted may differ from the standard fineness and weight.
remedy,noun,a medicine or treatment for a disease or injury.
remediable,adjective,capable of being cured; treatable.
remedial,adjective,giving or intended as a remedy or cure.
remedially,adjective,giving or intended as a remedy or cure.
remedied,verb,set right (an undesirable situation).
remedies,noun,the margin within which coins as minted may differ from the standard fineness and weight.
remedies,noun,a medicine or treatment for a disease or injury.
remedying,verb,set right (an undesirable situation).
remember,verb,do something that one has undertaken to do or that is necessary or advisable.
remember,verb,have in or be able to bring to one's mind an awareness of (someone or something from the past).
remembered,verb,have in or be able to bring to one's mind an awareness of (someone or something from the past).
remembered,verb,do something that one has undertaken to do or that is necessary or advisable.
rememberer,,Full <b>Definition</b> of <b>REMEMBER</b>. transitive verb. 1. : to bring to mind or think of again &lt;remembers the old days&gt; 2.
remembering,verb,have in or be able to bring to one's mind an awareness of (someone or something from the past).
remembering,verb,do something that one has undertaken to do or that is necessary or advisable.
remembers,verb,have in or be able to bring to one's mind an awareness of (someone or something from the past).
remembers,verb,do something that one has undertaken to do or that is necessary or advisable.
remembrance,noun,the action of remembering something.
remembrancer,noun,a chronicler.
remembrances,noun,the action of remembering something.
remend,,"<b>Remend</b> is worth 9 points in Scrabble, and 11 points in Words with Friends. There are 6 letters in <b>remend</b>: D E E M N R."
remended,verb,"place (a defendant) on bail or in custody, especially when a trial is adjourned."
remex,noun,singular form of  remiges.
remigrations,,<b>Definition</b> of REMIGRATE. : to migrate again or back. â reÂ·migration\(Â¦)rÄ+\ noun.
remilitarization,,The <b>remilitarization</b> of the Rhineland by the German Army took place on 7 March 1936 when German military forces entered the Rhineland.
remilitarize,verb,supply (a place that has previously been demilitarized) with new military resources.
remilitarized,verb,supply (a place that has previously been demilitarized) with new military resources.
remilitarizes,verb,supply (a place that has previously been demilitarized) with new military resources.
remilitarizing,verb,supply (a place that has previously been demilitarized) with new military resources.
remind,verb,cause (someone) to remember someone or something.
remind,verb,cause (someone) to fulfil an obligation or to take note of something.
reminded,verb,cause (someone) to remember someone or something.
reminded,verb,cause (someone) to fulfil an obligation or to take note of something.
reminder,noun,a thing that causes someone to remember something.
reminders,noun,a thing that causes someone to remember something.
remindful,adjective,acting as a reminder.
reminding,verb,cause (someone) to remember someone or something.
reminding,verb,cause (someone) to fulfil an obligation or to take note of something.
reminds,verb,cause (someone) to remember someone or something.
reminds,verb,cause (someone) to fulfil an obligation or to take note of something.
reminisce,verb,indulge in enjoyable recollection of past events.
reminisced,verb,indulge in enjoyable recollection of past events.
reminiscence,noun,a story told about a past event remembered by the narrator.
reminiscences,noun,a story told about a past event remembered by the narrator.
reminiscent,adjective,tending to remind one of something.
reminiscently,,: marked by or given to reminiscence. 3. : tending to remind : suggestive. â remÂ·iÂ·nisÂ·centÂ·ly adverb. See <b>reminiscent defined</b> for English-language learners.
reminisces,verb,indulge in enjoyable recollection of past events.
reminiscing,verb,indulge in enjoyable recollection of past events.
remiss,adjective,lacking care or attention to duty; negligent.
remission,noun,"the cancellation of a debt, charge, or penalty."
remission,noun,a temporary diminution of the severity of disease or pain.
remissions,,"<b>Remission</b> refers to a stage of lesser intensity, when something subsides or improves. <b>Remission</b> is usually a good thing â like when your cancer is in <b>remission</b>, it means that it is manageable and not getting any worse. <b>Remission</b> comes from the Latin remissionem, meaning ""relaxation, a sending back."""
remissly,,Full <b>Definition</b> of <b>REMISS</b>. 1. : negligent in the performance of work or duty : careless. 2. : showing neglect or inattention : lax.
remissness,,"negligent, careless, or slow in performing one's duty, business, etc.: He's terribly remiss in his work. characterized by negligence or carelessness. lacking force or energy; languid; sluggish."
remit,verb,send (money) in payment or as a gift.
remit,verb,refer (a matter for decision) to an authority.
remit,noun,an item referred to someone for consideration.
remit,verb,cancel or refrain from exacting or inflicting (a debt or punishment).
remits,verb,cancel or refrain from exacting or inflicting (a debt or punishment).
remits,verb,send (money) in payment or as a gift.
remits,verb,refer (a matter for decision) to an authority.
remits,noun,an item referred to someone for consideration.
remittable,,"worthy of forgiveness <forgetting a doctor's appointment that was made months in advance is a <b>remittable</b> offense&gt; Synonyms condonable, excusable, forgivable, pardonable, remissible, <b>remittable</b>."
remittal,,a payment of money sent to a person in another place. 3. n. the act of absolving or remitting; formal redemption as pronounced by a priest in the sacrament of penance. Full Definitions of <b>remittal</b>.
remittance,noun,a sum of money sent in payment or as a gift.
remittances,noun,a sum of money sent in payment or as a gift.
remitted,verb,cancel or refrain from exacting or inflicting (a debt or punishment).
remitted,verb,send (money) in payment or as a gift.
remitted,verb,refer (a matter for decision) to an authority.
remittee,,<b>Definition</b> of <b>REMITTEE</b>. : one to whom a remittance is sent.
remittent,adjective,(of a fever) characterized by fluctuating body temperatures.
remittently,adjective,(of a fever) characterized by fluctuating body temperatures.
remitter,,The <b>definition</b> of a <b>remitter</b> is a person who sends a payment or a person who restores a situation without inflicting a punishment. An example of <b>remitter</b> is a person who pays a home mortgage bill.
remitters,,The <b>definition</b> of a <b>remitter</b> is a person who sends a payment or a person who restores a situation without inflicting a punishment. An example of <b>remitter</b> is a person who pays a home mortgage bill.
remitting,verb,cancel or refrain from exacting or inflicting (a debt or punishment).
remitting,verb,send (money) in payment or as a gift.
remitting,verb,refer (a matter for decision) to an authority.
remittor,,"Also found in: Dictionary/thesaurus. REMITTOR, contracts. A person who makes a remittance to another."
remittors,noun,a sum of money sent in payment or as a gift.
remix,verb,mix (something) again.
remixed,verb,mix (something) again.
remixes,verb,mix (something) again.
remixing,verb,mix (something) again.
remnant,noun,"a part or quantity that is left after the greater part has been used, removed, or destroyed."
remnants,noun,"a part or quantity that is left after the greater part has been used, removed, or destroyed."
remodel,verb,"change the structure or form of (something, especially a building)."
remodeled,verb,"change the structure or form of (something, especially a building)."
remodeler,verb,"change the structure or form of (something, especially a building)."
remodelers,noun,"a person who carries out structural alterations to an existing building, such as adding a new bathroom."
remodeling,verb,"change the structure or form of (something, especially a building)."
remodelled,verb,"change the structure or form of (something, especially a building)."
remodelling,verb,"change the structure or form of (something, especially a building)."
remodels,verb,"change the structure or form of (something, especially a building)."
remodify,verb,modify again.
remodification,,"to modify a contract. Grammar. (of a word, phrase, or clause) to stand in a syntactically subordinate relation to (another word, phrase, or clause), usually with descriptive, limiting, or particularizing meaning; be a modifier."
remodified,verb,modify again.
remodifies,verb,make partial or minor changes to (something).
remodifying,verb,modify again.
remold,verb,"change the appearance, structure, or character of."
remolded,verb,"change the structure or form of (something, especially a building)."
remolding,verb,"change the appearance, structure, or character of."
remolds,verb,"change the appearance, structure, or character of."
remonetize,verb,restore (a metal) to its former position as legal tender.
remonetized,verb,restore (a metal) to its former position as legal tender.
remonetizes,verb,restore (a metal) to its former position as legal tender.
remonetizing,verb,restore (a metal) to its former position as legal tender.
remonstrance,noun,a forcefully reproachful protest.
remonstrances,noun,a forcefully reproachful protest.
remonstrant,noun,a member of the Arminian party in the Dutch Reformed Church.
remonstrate,verb,make a forcefully reproachful protest.
remonstrated,verb,make a forcefully reproachful protest.
remonstrates,verb,make a forcefully reproachful protest.
remonstrating,verb,make a forcefully reproachful protest.
remonstrations,,"Full Definition of REMONSTRATE. intransitive verb. : to present and urge reasons in opposition : expostulate âusually used with with. transitive verb. : to say or plead in protest, reproof, or opposition."
remonstrative,,"Full Definition of REMONSTRATE. intransitive verb. : to present and urge reasons in opposition : expostulate âusually used with with. transitive verb. : to say or plead in protest, reproof, or opposition."
remonstrators,,"to say or plead in protest, objection, or disapproval. Obsolete. to show. verb (used without object), remonstrated, remonstrating. to present reasons in complaint; plead in protest."
remora,noun,a slender marine fish which attaches itself to large fish by means of a sucker on top of the head. It generally feeds on the host's external parasites.
remoras,noun,a slender marine fish which attaches itself to large fish by means of a sucker on top of the head. It generally feeds on the host's external parasites.
remorse,noun,deep regret or guilt for a wrong committed.
remorseful,adjective,filled with remorse; sorry.
remorsefully,adjective,filled with remorse; sorry.
remorsefulness,,Definition of REMORSEFUL. : motivated or marked by remorse. â reÂ·morseÂ·fulÂ·ly \-fÉ-lÄ\ adverb. â reÂ·morseÂ·fulÂ·ness noun. See remorseful defined for kids.
remorseless,adjective,without regret or guilt.
remorseless,adjective,(of something unpleasant) never ending or improving; relentless.
remorselessly,,Full Definition of REMORSELESS. 1. : having no remorse : merciless. : relentless. â reÂ·morseÂ·lessÂ·ly adverb.
remorselessness,,Full Definition of REMORSELESS. 1. : having no remorse : merciless. : relentless. â reÂ·morseÂ·lessÂ·ly adverb.
remorses,noun,deep regret or guilt for a wrong committed.
remortgage,verb,take out another or a different kind of mortgage on (a property).
remortgaged,verb,take out another or a different kind of mortgage on (a property).
remortgages,verb,take out another or a different kind of mortgage on (a property).
remortgaging,verb,take out another or a different kind of mortgage on (a property).
remote,adjective,(of a place) situated far from the main centres of population; distant.
remote,adjective,having very little connection with or relationship to.
remote,adjective,(of a chance or possibility) unlikely to occur.
remote,adjective,aloof and unfriendly in manner.
remote,noun,a remote control device.
remotely,adverb,from a distance; without physical contact.
remoteness,,Remoteness is the state of being located far away from everyone or everything else. An example of remoteness is a cabin far away in the woods at a great distance from other cabins. YourDictionary definition and usage example.
remoter,adjective,(of a place) situated far from the main centres of population; distant.
remoter,adjective,having very little connection with or relationship to.
remoter,adjective,(of a chance or possibility) unlikely to occur.
remoter,adjective,aloof and unfriendly in manner.
remotest,adjective,(of a place) situated far from the main centres of population; distant.
remotest,adjective,having very little connection with or relationship to.
remotest,adjective,(of a chance or possibility) unlikely to occur.
remotest,adjective,aloof and unfriendly in manner.
remould,verb,"change the appearance, structure, or character of."
remount,verb,get on (a horse or vehicle) in order to ride it again.
remounted,verb,get on (a horse or vehicle) in order to ride it again.
remounting,verb,get on (a horse or vehicle) in order to ride it again.
remounts,verb,get on (a horse or vehicle) in order to ride it again.
removal,noun,the action of taking away or abolishing something unwanted.
removals,noun,the action of taking away or abolishing something unwanted.
remove,verb,take (something) away or off from the position occupied.
remove,verb,abolish or get rid of.
remove,verb,be distant from.
remove,verb,separated by a particular number of steps of descent.
remove,noun,a degree of remoteness or separation.
removed,verb,take (something) away or off from the position occupied.
removed,verb,abolish or get rid of.
removed,verb,be distant from.
removed,verb,separated by a particular number of steps of descent.
removes,verb,take (something) away or off from the position occupied.
removes,verb,abolish or get rid of.
removes,verb,be distant from.
removes,verb,separated by a particular number of steps of descent.
removing,verb,abolish or get rid of.
removing,verb,be distant from.
removing,verb,separated by a particular number of steps of descent.
removing,verb,take (something) away or off from the position occupied.
rems,,A Risk Evaluation and Mitigation Strategy (REMS) is a strategy to manage a known or potential serious risk associated with a drug or biological product.
remunerate,verb,pay (someone) for services rendered or work done.
remunerated,verb,pay (someone) for services rendered or work done.
remunerates,verb,pay (someone) for services rendered or work done.
remunerating,verb,pay (someone) for services rendered or work done.
remuneration,noun,money paid for work or a service.
remunerations,noun,money paid for work or a service.
remunerative,adjective,financially rewarding; lucrative.
remuneratively,adjective,financially rewarding; lucrative.
renaissance,noun,the revival of European art and literature under the influence of classical models in the 14thâ16th centuries.
renal,adjective,relating to the kidneys.
rename,verb,give a new name to.
renamed,verb,give a new name to.
renames,verb,give a new name to.
renaming,verb,give a new name to.
renascence,noun,the revival of something that has been dormant.
renascences,noun,the revival of something that has been dormant.
renascent,adjective,becoming active or popular again.
rencounter,noun,a chance meeting with someone.
rencounters,noun,a chance meeting with someone.
rend,verb,tear (something) into pieces.
rended,,"[rend] /rÉnd/ verb (used with object), rent, rending. to separate into parts with force or violence: The storm rent the ship to pieces. to tear apart, split, or divide:"
render,verb,covertly send (a foreign criminal or terrorist suspect) for interrogation abroad; subject to extraordinary rendition.
render,noun,a first coat of plaster applied to a brick or stone surface.
render,verb,"provide or give (a service, help, etc.)."
render,verb,cause to be or become; make.
render,verb,represent or depict artistically.
render,verb,melt down (fat) in order to clarify it.
render,verb,cover (stone or brick) with a coat of plaster.
rendered,verb,"provide or give (a service, help, etc.)."
rendered,verb,cause to be or become; make.
rendered,verb,covertly send (a foreign criminal or terrorist suspect) for interrogation abroad; subject to extraordinary rendition.
rendered,verb,represent or depict artistically.
renderer,,"Rendering is the process of generating an image from a 2D or 3D model (or models in what collectively could be called a scene file), by means of computer programs. Also, the results of such a model can be called a rendering."
renderers,,"Rendering is the process of generating an image from a 2D or 3D model (or models in what collectively could be called a scene file), by means of computer programs. Also, the results of such a model can be called a rendering."
rendering,verb,covertly send (a foreign criminal or terrorist suspect) for interrogation abroad; subject to extraordinary rendition.
rendering,noun,a performance of a piece of music or drama.
rendering,noun,the action of applying plaster to a wall.
rendering,verb,"provide or give (a service, help, etc.)."
rendering,verb,cause to be or become; make.
rendering,verb,represent or depict artistically.
rendering,verb,melt down (fat) in order to clarify it.
rendering,verb,cover (stone or brick) with a coat of plaster.
renderings,noun,a performance of a piece of music or drama.
renders,verb,covertly send (a foreign criminal or terrorist suspect) for interrogation abroad; subject to extraordinary rendition.
renders,verb,"provide or give (a service, help, etc.)."
renders,verb,cause to be or become; make.
renders,verb,represent or depict artistically.
rendezvous,noun,a meeting at an agreed time and place.
rendezvous,verb,meet at an agreed time and place.
rendezvoused,verb,meet at an agreed time and place.
rendezvouses,verb,meet at an agreed time and place.
rendezvousing,verb,meet at an agreed time and place.
rending,verb,tear (something) into pieces.
rendition,noun,(especially in the US) the practice of sending a foreign criminal or terrorist suspect covertly to be interrogated in a country with less rigorous regulations for the humane treatment of prisoners.
rendition,noun,"a performance or interpretation, especially of a dramatic role or piece of music."
renditions,noun,(especially in the US) the practice of sending a foreign criminal or terrorist suspect covertly to be interrogated in a country with less rigorous regulations for the humane treatment of prisoners.
renditions,noun,"a performance or interpretation, especially of a dramatic role or piece of music."
rends,verb,tear (something) into pieces.
renegade,noun,"a person who deserts and betrays an organization, country, or set of principles."
renegade,adjective,having treacherously changed allegiance.
renegade,verb,become a renegade.
renegades,noun,"a person who deserts and betrays an organization, country, or set of principles."
renegades,verb,become a renegade.
renegading,noun,"a person who deserts and betrays an organization, country, or set of principles."
renegading,adjective,having treacherously changed allegiance.
renegading,verb,become a renegade.
renegado,noun,archaic term for renegade.
renege,verb,"go back on a promise, undertaking, or contract."
reneged,verb,"go back on a promise, undertaking, or contract."
reneger,,"renege. v. 1540s, ""deny, renounce, abandon,"" from Medieval Latin renegare, from Latin re-, here probably an intensive prefix, + negare ""deny"" (see deny). Meaning ""change one's mind"" is from 1784. Related: Reneged; reneging."
reneges,verb,"go back on a promise, undertaking, or contract."
reneging,verb,"go back on a promise, undertaking, or contract."
